BASIN,SUB,BLOCK,AMGO,AMRO,BAEA,BCCH,BEKI,BEWR,BGWA,BHGR,BRCR,BTPI,BUSH,CBCH,CEWA,COME,CONI,CORA,COYE,DEJU,DOWO,EVGR,GBHE,GCKI,GRJA,HAFL,HAWO,HEWA,HOWR,HUVI,MALL,MAMU,MGWA,MOQU,NOFL,OCWA,OSFL,PIWO,PUFI,PYOW,RBNU,RBSA,RECR,RSTO,RTHA,RUGR,RUHU,SCOW,SOSP,SSHA,STJA,SWTH,TRSW,VATH,VGSW,WAVI,WCSP,WEFL,WETA,WIFL,WIWA,WIWR,WODU,WREN,WWPE,VAREA,FAREA,SAREA,DAREA,MVWIDTH,MFWIDTH,MSWIDTH,MVCON,MFCON,CVWIDTH,CFWIDTH,CSWIDTH,CVCON,CFCON,B,CCP,CLS,COP,G,HCP,HCS,HLS,HOP,HSH,HSS,HSW,HW,MCP,MCS,MGF,MLS,MOP,MOS,MSH,NPATCH,MPSIZE,MPSHAPE,MPFRAC,CPSIZE,TEDGE,LFRAC,PRICH,SHANNON,SIMPSON,SHEVEN,SIEVEN,AMPSHAPE,CONEDGE
D,XX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,2,5,0,0,0,1.041,1.041,0.623,4.387,3,3,2.479,1.491,1.491,0,0,35.13641845,35.13641845,35.13641845,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.3,0,0,5,0.2,1.442339167,1.443476383,70.44501402,332,1.260569042,3,0.45453484,0.6312,0.952661059,0.9468,1.394682823,0
D,XX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,1.255,1.255,0.785,4.378,3.215,3.215,2.717,1.535,1.535,19.74789886,19.74789886,19.86145306,27.52479739,27.52479739,0,0.49,0,0.21,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.27,0,0,6,0.166666667,1.41926542,1.455117389,62.19967846,383,1.291599387,4,0.493356015,0.642,0.819446603,0.856,1.437486709,10.45
D,XX,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,2,0,0,0,1,0,0,5,0,0,0,0,1.362,1.255,0.69,4.344,3.358,3.256,2.603,1.375,1.418,51.51512408,40.90874451,0,47.99089459,33.9717976,0,0.32,0,0.06,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.3,0,0,4,0.25,1.302394879,1.40195852,50.80682369,251,1.199836861,4,0.546878562,0.7016,0.908345631,0.935466667,1.333012097,8.55
D,XX,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,6,3,0,0,0,1.114,1.114,0.69,4.344,3.08,3.08,2.603,1.531,1.531,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.31,0,0,4,0.25,1.292656881,1.392909176,51.32900415,253,1.201560261,3,0.472758459,0.6598,0.990856002,0.9897,1.327298526,0
D,XX,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,2,0,0,4,2,0,0,0,1.079,1.079,0.672,4.215,3.057,3.057,2.603,1.587,1.587,23.46479842,23.46479842,0,32.3356815,32.3356815,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.23,0,0,6,0.166666667,1.222903412,1.402521222,50.00799936,321,1.253252516,3,0.41605086,0.5666,0.87200236,0.8499,1.24928223,3.35
D,XX,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,4,0,0,3,2,0,0,0,1.079,1.079,0.653,4.196,3.042,3.042,2.558,1.559,1.559,35.59800038,35.59800038,23.42427896,23.38075661,23.38075661,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.24,0,0,4,0.25,1.467410455,1.467183633,66.13118276,245,1.194583042,3,0.279497229,0.3944,0.585799158,0.5916,1.316412872,22.05
D,XX,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,1,0,2,0,0,3,6,0,0,0,1.462,1.462,0.591,4.164,3.444,3.444,2.493,1.13,1.13,29.26249105,29.26249105,10.20089568,45.13682901,45.13682901,0.23,0.1,0,0,0,0.13,0,0,0.15,0,0,0,0,0.37,0,0,0,0.02,0,0,7,0.142857143,1.438718289,1.46674499,59.08186411,434,1.318744865,6,0.679321035,0.7604,0.872993566,0.91248,1.406213137,89
D,XX,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,1,0,4,0,0,3,1,0,0,0,1.176,1.176,0.556,4.104,3.159,3.159,2.433,1.334,1.334,36.33595717,36.33595717,17.89058858,33.80289496,33.80289496,0.05,0.03,0,0,0,0.24,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,4,0.25,1.409767943,1.460436217,120.7531918,236,1.186456001,4,0.373381103,0.4766,0.620172589,0.635466667,1.497732574,0
D,XX,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,4,0,0,8,3,0,0,0,1.74,1.114,0.431,4.057,3.718,3.101,2.303,0.771,1.238,38.184113,10.71346917,0,67.65202661,9.168307473,0.01,0.02,0,0.11,0,0,0,0,0,0,0,0,0.01,0.6,0,0,0,0.25,0,0,9,0.111111111,1.454051357,1.5708733,118.4145261,374,1.286435801,6,0.463050452,0.5648,0.595064844,0.67776,1.282796833,15.25
D,XX,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,1,0,1,0,0,6,4,0,0,0,1.462,1.23,0.568,4.057,3.484,3.22,2.479,1.176,1.297,68.48283125,19.71556258,0,51.83700252,20.94901488,0,0.33,0,0,0,0,0,0,0,0,0,0,0.13,0.53,0,0,0,0.01,0,0,6,0.166666667,1.367603649,1.482536667,102.1528267,336,1.263169639,4,0.440211553,0.5932,0.731175563,0.790933333,1.323002774,52.5
D,XX,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,5,0,0,1,4,0,0,0,1.623,1.079,0.591,3.991,3.639,3.072,2.493,1.021,1.435,45.55682838,20.29184745,32.07835245,64.36468887,22.31365015,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,2,0.5,1.160175713,1.363734457,115.9655121,55,0.870181345,2,0.131390507,0.1638,0.436469817,0.3276,1.139983225,0
D,XX,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,2,0,0,4,4,0,0,0,1.255,1.204,0.556,3.991,3.241,3.226,2.4,1.193,1.21,7.758029399,12.79723452,21.08185107,27.24462811,25.15724632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0.13,0,0,2,0.5,1.466493851,1.407802891,104.6518036,150,1.08804563,2,0.167805614,0.2262,0.557438185,0.4524,1.567450313,0
D,XX,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,3,0,0,5,3,0,0,0,1.114,1,0.462,3.863,3.065,2.992,2.344,1.348,1.534,35.47425141,56.46668291,19.16531915,36.23448103,78.88781098,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.02,0,0,3,0.333333333,1.378199306,1.469145428,147.4991525,118,1.035941004,3,0.162913943,0.1832,0.341451866,0.2748,1.236719678,0
D,XX,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,6,0,7,0,0,0,5,0,0,8,9,0,0,0,1.38,1.146,0.914,3.663,3.386,3.127,2.876,1.441,1.783,43.89789089,67.13653384,93.49192875,58.64875861,53.80480878,0,0.06,0,0,0,0.08,0,0,0,0,0,0,0.1,0.53,0,0,0,0.31,0,0,5,0.2,1.452763657,1.447914682,98.04335776,365,1.281146432,5,0.56487539,0.603,0.808153979,0.75375,1.657296037,46.9
D,TC,1,0,2,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,5,0,0,3,9,0,0,0,1.362,1.362,0.724,4.354,3.366,3.366,2.664,1.32,1.32,19.57400732,19.57400732,21.00199528,16.6580367,16.6580367,0.14,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,3,0.333333333,1.224880729,1.367606068,55.66866264,173,1.119023052,3,0.42825747,0.5978,0.897586233,0.8967,1.265119209,99.6
D,TC,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,6,0,0,5,7,0,0,0,1.23,1.23,0.699,4.354,3.204,3.204,2.603,1.415,1.415,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,3,0.333333333,1.448235039,1.421411307,92.77391875,208,1.159031667,2,0.268872002,0.4278,0.893173458,0.8556,1.357355675,10.4
D,TC,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,5,0,0,0,6,0,0,6,9,0,0,0,1.204,1.204,0.663,4.34,3.094,3.094,2.603,1.54,1.54,22.55502899,22.55502899,0,20.93805404,20.93805404,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,3,0.333333333,1.45401227,1.436179968,107.177423,183,1.131225545,2,0.248875457,0.3848,0.826746372,0.7696,1.319911689,9.15
D,TC,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,2,0,0,3,3,0,0,0,0.954,0.954,0.591,4.104,2.925,2.925,2.479,1.562,1.562,10.0389767,10.0389767,35.13641845,32.8302981,32.8302981,0,0,0.48,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,5,0.2,1.421181055,1.443623001,66.42665128,377,1.288170675,3,0.443404074,0.6182,0.92933205,0.9273,1.396602057,31.85
D,TC,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,4,5,0,0,0,1.041,1.041,0.531,4.097,2.992,2.992,2.417,1.439,1.439,6.453627878,6.453627878,37.15737627,35.63324648,35.63324648,0,0,0.3,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,6,0.166666667,1.320879487,1.447256443,111.0027027,350,1.272034022,3,0.373333577,0.5192,0.782471067,0.7788,1.341223169,4.5
D,TC,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,7,0,0,1,8,0,0,0,1,1,0.653,4.086,2.955,2.955,2.533,1.585,1.585,11.71213948,11.71213948,28.41446421,25.33723167,25.33723167,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3,0.333333333,1.359481671,1.393441417,49.50757518,208,1.159031667,2,0.301029996,0.5,1,1,1.359417639,10.4
D,TC,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,6,0,0,3,10,0,0,0,0.903,0.903,0.602,4.072,2.846,2.846,2.507,1.659,1.659,19.04761905,19.04761905,32.27486122,16.48316742,16.48316742,0.08,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,3,0.333333333,1.408427406,1.413947647,99.78476838,197,1.147233113,3,0.335693322,0.4454,0.703580732,0.6681,1.388230269,5.45
D,TC,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,5,0,0,3,9,0,0,0,0.845,0.845,0.491,4.057,2.786,2.786,2.303,1.53,1.53,12.09614406,12.09614406,0,10.76539125,10.76539125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.128381619,1.301029996,0,0,0,1,0,0,0,0,1.128381619,0
D,TC,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,6,0,0,2,9,0,0,0,0.954,0.954,0.477,4.037,2.914,2.914,2.303,1.407,1.407,7.712872342,7.712872342,0,6.453627878,6.453627878,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2,0.5,1.472468463,1.39199859,56.56854249,166,1.110054044,2,0.265294996,0.42,0.881290899,0.84,1.505219788,8.3
D,TC,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,9,0,0,1,13,0,0,0,0.845,0.845,0.477,4.017,2.807,2.807,2.303,1.574,1.574,41.14253679,41.14253679,0,39.30655565,39.30655565,0.09,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,4,0.25,1.909768838,1.600874868,147.548862,261,1.208320254,3,0.277092989,0.3398,0.580760103,0.5097,1.328094001,123.55
D,TC,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,7,0,0,4,10,0,0,0,1.146,1.146,0.447,3.969,3.094,3.094,2.303,1.391,1.391,70.83728642,70.83728642,0,51.82672831,51.82672831,0.08,0,0.25,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,4,0.25,1.28077525,1.404704323,96.16652224,274,1.218875281,4,0.461217913,0.5766,0.766066372,0.7688,1.332128763,4.35
D,TC,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,6,0,0,7,6,0,0,0,1.322,1.279,0.462,3.881,3.337,3.27,2.303,1.045,1.107,25.24534462,29.57803733,0,32.15070331,26.73934365,0.07,0,0.06,0,0,0.02,0,0,0,0,0.23,0,0,0,0,0,0.62,0,0,0,7,0.142857143,1.535341526,1.543838888,156.5098506,404,1.303190683,5,0.463653212,0.5538,0.663337782,0.69225,1.701247955,135
D,TC,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,6,0,5,0,0,0,7,0,0,0,10,0,0,0,1,1,0.477,3.799,2.964,2.964,2.303,1.393,1.393,29.34558947,29.34558947,0,30.03726841,30.03726841,0.03,0,0.23,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.72,0,0,0,7,0.142857143,1.475701784,1.538269787,179.9110892,297,1.236378225,4,0.329188963,0.4274,0.546771032,0.569866667,1.145033416,65.35
D,TC,14,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,0,0,8,0,0,0,0.845,0.845,0.477,3.785,2.741,2.741,2.303,1.581,1.581,17.6695512,17.6695512,0,13.88714309,13.88714309,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,3,0.333333333,1.757260108,1.494844523,144.6962335,171,1.116498055,2,0.150489699,0.1958,0.499915958,0.3916,1.093817424,8.55
D,TC,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,6,0,0,0,5,0,0,0,0.778,0.778,0.477,3.556,2.733,2.733,2.303,1.621,1.621,35.13641845,35.13641845,0,29.65584993,29.65584993,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,2,0.5,1.357188901,1.389522276,104.6518036,121,1.041392685,2,0.167805614,0.2262,0.557438185,0.4524,1.429367,0
D,TC,16,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,11,0,0,0,13,0,0,0,0.699,0.699,0.477,3.176,2.603,2.603,2.303,1.843,1.843,66.66666667,66.66666667,0,49.8344272,49.8344272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.128381619,1.301029996,0,0,0,1,0,0,0,0,1.128381619,0
D,UF,1,0,1,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,7,0,0,0,10,3,0,14,8,0,0,0,1.699,1.699,0.813,4.651,3.697,3.67,2.764,1.111,1.167,3.993690466,20.5641965,10.90440572,15.05846505,43.8023785,0.03,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.4,0,0,0,4,0.25,1.35507852,1.431130834,91.21403401,238,1.188288479,3,0.344013698,0.5142,0.721019436,0.7713,1.330875164,0
D,UF,2,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,15,0,8,0,1,0,5,2,0,4,6,0,0,0,1.732,1.732,0.672,4.641,3.744,3.744,2.603,0.924,0.924,26.47686235,26.47686235,0,21.31920643,21.31920643,0.16,0,0.15,0,0,0,0,0.18,0,0,0.04,0,0,0,0,0,0.47,0,0,0,9,0.111111111,1.255636744,1.45344371,77.47902942,420,1.311624645,5,0.59500967,0.697,0.851266387,0.87125,1.27153631,121.8
D,UF,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,3,0,0,0,6,2,0,5,8,0,0,0,1.653,1.653,0.74,4.435,3.623,3.623,2.603,1.049,1.049,34.6490158,34.6490158,0,18.37054813,18.37054813,0,0,0.19,0,0,0.13,0,0.37,0,0,0,0,0,0,0,0,0.31,0,0,0,6,0.166666667,1.205941778,1.397898179,63.34666526,385,1.292730365,4,0.569667417,0.714,0.946197099,0.952,1.262750717,64.15
D,UF,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,8,6,0,12,7,0,0,0,1.568,1.568,0.672,4.427,3.559,3.559,2.603,1.097,1.097,19.04096799,19.04096799,0,17.98503427,17.98503427,0.02,0,0.08,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.26,0,0,0,5,0.2,1.35338925,1.462795141,127.4754878,342,1.267013053,4,0.397883947,0.516,0.660870932,0.688,1.421761792,7.9
D,UF,5,0,1,0,0,1,0,0,4,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,12,0,1,0,0,0,7,4,0,8,7,0,0,0,1.672,1.672,0.699,4.418,3.681,3.681,2.603,0.978,0.978,13.74929852,13.74929852,0,17.75565713,17.75565713,0.11,0,0.01,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0.3,0,0,0,8,0.125,1.360427954,1.507360069,150.7012181,395,1.298298548,4,0.419522192,0.5614,0.696811278,0.748533333,1.500665626,129.6
D,UF,6,0,1,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,14,0,5,0,0,0,5,5,0,3,9,0,0,0,1.672,1.672,0.699,4.324,3.56,3.56,2.603,1.097,1.097,21.96383104,21.96383104,0,18.44626386,18.44626386,0.14,0,0.02,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.21,0,0,0,6,0.166666667,1.43852349,1.509209626,142.1210751,357,1.276334108,4,0.422270877,0.539,0.701376745,0.718666667,1.659420604,156.6
D,UF,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,8,2,0,3,9,0,0,0,1.38,1.38,0.699,4.299,3.384,3.384,2.603,1.258,1.258,20.03647002,20.03647002,0,21.43363276,21.43363276,0.04,0,0.17,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.32,0,0,0,5,0.2,1.314401473,1.42859237,87.535707,284,1.22665917,4,0.499207297,0.6462,0.829165373,0.8616,1.319889418,39.4
D,UF,8,0,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,6,2,0,1,8,0,0,0,0.903,0.903,0.58,4.299,2.852,2.852,2.464,1.641,1.641,14.00604121,14.00604121,47.25242481,57.97657607,57.97657607,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,3,0.333333333,1.448229489,1.464176487,97.68827975,200,1.150514998,2,0.275420282,0.4422,0.914926373,0.8844,1.484942437,10
D,UF,9,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,6,0,0,3,10,0,0,0,0.903,0.903,0.462,4.286,2.846,2.846,2.303,1.477,1.477,13.46870059,13.46870059,0,13.00426264,13.00426264,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,2,0.5,1.210662941,1.378851582,118.7939392,61,0.892664918,2,0.121068,0.1472,0.40217919,0.2944,1.172016244,0
D,UF,10,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,6,0,0,4,11,0,0,0,1.146,1.146,0.643,4.272,3.072,3.072,2.545,1.65,1.65,65.13122164,65.13122164,15.05846505,58.40148895,58.40148895,0.17,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0.2,1.32728933,1.468406345,95.65563235,254,1.202416858,3,0.440229081,0.6122,0.922677572,0.9183,1.287994784,80.9
D,UF,11,0,2,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,8,1,0,4,13,0,0,0,1.462,1.462,0.653,4.152,3.366,3.366,2.569,1.27,1.27,31.00253784,31.00253784,13.05529437,34.42596293,34.42596293,0.04,0,0.04,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.57,0,0,0,5,0.2,1.495708379,1.495234558,118.7960437,274,1.218875281,4,0.410562717,0.5494,0.681929913,0.732533333,1.336305149,97.95
D,UF,12,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,4,0,1,0,7,0,0,7,10,0,0,0,1.491,1.491,0.556,4.134,3.483,3.483,2.493,1.064,1.064,13.44711379,13.44711379,10.20089568,26.38512826,26.38512826,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.52,0,0,0,3,0.333333333,1.844463042,1.457974211,38.10511777,376,1.287593922,2,0.300682467,0.4992,0.998845536,0.9984,1.953750773,0
D,UF,13,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,13,0,5,0,3,0,6,2,0,8,12,0,0,0,1.38,1.38,0.591,4.114,3.388,3.388,2.479,1.143,1.143,16.75378111,16.75378111,0,17.31458973,17.31458973,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.72,0,0,0,3,0.333333333,1.509024663,1.466380192,106.7145726,239,1.18919895,2,0.257516354,0.4032,0.855450811,0.8064,1.743671487,59.75
