Ntows,s,iter
3900,149.0,150.0
3901,147.0,150.0
3902,149.0,150.0
3903,148.0,150.0
3904,148.0,150.0
3905,148.0,150.0
3906,149.0,150.0
3907,146.0,150.0
3908,149.0,150.0
3909,146.0,150.0
3910,148.0,150.0
3911,146.0,150.0
3912,148.0,150.0
3913,146.0,150.0
3914,150.0,150.0
3915,148.0,150.0
3916,148.0,150.0
3917,150.0,150.0
3918,146.0,150.0
3919,147.0,150.0
3920,149.0,150.0
3921,150.0,150.0
3922,149.0,150.0
3923,148.0,150.0
3924,147.0,150.0
3925,144.0,150.0
3926,145.0,150.0
3927,148.0,150.0
3928,146.0,150.0
3929,148.0,150.0
3930,147.0,150.0
3931,149.0,150.0
3932,149.0,150.0
3933,149.0,150.0
3934,148.0,150.0
3935,146.0,150.0
3936,149.0,150.0
3937,149.0,150.0
3938,149.0,150.0
3939,150.0,150.0
3940,146.0,150.0
3941,150.0,150.0
3942,149.0,150.0
3943,148.0,150.0
3944,148.0,150.0
3945,149.0,150.0
3946,147.0,150.0
3947,150.0,150.0
3948,147.0,150.0
3949,147.0,150.0
3950,149.0,150.0
3951,147.0,150.0
3952,147.0,150.0
3953,150.0,150.0
3954,149.0,150.0
3955,148.0,150.0
3956,150.0,150.0
3957,148.0,150.0
3958,149.0,150.0
3959,149.0,150.0
3960,148.0,150.0
3961,145.0,150.0
3962,149.0,150.0
3963,150.0,150.0
3964,148.0,150.0
3965,149.0,150.0
3966,149.0,150.0
3967,149.0,150.0
3968,150.0,150.0
3969,149.0,150.0
3970,148.0,150.0
3971,149.0,150.0
3972,150.0,150.0
3973,148.0,150.0
3974,150.0,150.0
3975,149.0,150.0
3976,150.0,150.0
3977,150.0,150.0
3978,148.0,150.0
3979,147.0,150.0
3980,149.0,150.0
3981,146.0,150.0
3982,149.0,150.0
3983,149.0,150.0
3984,150.0,150.0
3985,148.0,150.0
3986,150.0,150.0
3987,149.0,150.0
3988,150.0,150.0
3989,150.0,150.0
3990,145.0,150.0
3991,149.0,150.0
3992,149.0,150.0
3993,150.0,150.0
3994,149.0,150.0
3995,146.0,150.0
3996,147.0,150.0
3997,146.0,150.0
3998,149.0,150.0
3999,147.0,150.0
4000,145.0,150.0
4001,149.0,150.0
4002,150.0,150.0
4003,148.0,150.0
4004,148.0,150.0
4005,148.0,150.0
4006,150.0,150.0
4007,148.0,150.0
4008,150.0,150.0
4009,148.0,150.0
4010,150.0,150.0
4011,149.0,150.0
4012,150.0,150.0
4013,150.0,150.0
4014,149.0,150.0
4015,150.0,150.0
4016,146.0,150.0
4017,150.0,150.0
4018,150.0,150.0
4019,150.0,150.0
4020,148.0,150.0
4021,149.0,150.0
4022,150.0,150.0
4023,150.0,150.0
4024,149.0,150.0
4025,150.0,150.0
4026,148.0,150.0
4027,150.0,150.0
4028,148.0,150.0
4029,147.0,150.0
4030,149.0,150.0
4031,150.0,150.0
4032,148.0,150.0
4033,149.0,150.0
4034,147.0,150.0
4035,149.0,150.0
4036,150.0,150.0
4037,149.0,150.0
4038,147.0,150.0
4039,149.0,150.0
4040,147.0,150.0
4041,149.0,150.0
4042,150.0,150.0
4043,148.0,150.0
4044,149.0,150.0
4045,149.0,150.0
4046,148.0,150.0
4047,150.0,150.0
4048,149.0,150.0
4049,148.0,150.0
4050,148.0,150.0
4051,149.0,150.0
4052,150.0,150.0
4053,148.0,150.0
4054,149.0,150.0
4055,149.0,150.0
4056,149.0,150.0
4057,149.0,150.0
4058,149.0,150.0
4059,149.0,150.0
4060,149.0,150.0
4061,150.0,150.0
4062,150.0,150.0
4063,150.0,150.0
4064,149.0,150.0
4065,150.0,150.0
4066,149.0,150.0
4067,149.0,150.0
4068,149.0,150.0
4069,149.0,150.0
4070,149.0,150.0
4071,150.0,150.0
4072,150.0,150.0
4073,148.0,150.0
4074,150.0,150.0
4075,150.0,150.0
4076,148.0,150.0
4077,150.0,150.0
4078,148.0,150.0
4079,146.0,150.0
4080,149.0,150.0
4081,150.0,150.0
4082,149.0,150.0
4083,149.0,150.0
4084,148.0,150.0
4085,147.0,150.0
4086,149.0,150.0
4087,149.0,150.0
4088,150.0,150.0
4089,149.0,150.0
4090,150.0,150.0
4091,149.0,150.0
4092,150.0,150.0
4093,150.0,150.0
4094,148.0,150.0
4095,148.0,150.0
4096,147.0,150.0
4097,147.0,150.0
4098,150.0,150.0
4099,150.0,150.0
4100,148.0,150.0
4101,150.0,150.0
4102,149.0,150.0
4103,150.0,150.0
4104,149.0,150.0
4105,150.0,150.0
4106,150.0,150.0
4107,149.0,150.0
4108,150.0,150.0
4109,149.0,150.0
4110,149.0,150.0
4111,149.0,150.0
4112,147.0,150.0
4113,150.0,150.0
4114,149.0,150.0
4115,150.0,150.0
4116,147.0,150.0
4117,150.0,150.0
4118,150.0,150.0
4119,150.0,150.0
4120,150.0,150.0
4121,150.0,150.0
4122,150.0,150.0
4123,150.0,150.0
4124,149.0,150.0
4125,150.0,150.0
4126,149.0,150.0
4127,149.0,150.0
4128,148.0,150.0
4129,150.0,150.0
4130,150.0,150.0
4131,150.0,150.0
4132,149.0,150.0
4133,148.0,150.0
4134,150.0,150.0
4135,149.0,150.0
4136,149.0,150.0
4137,150.0,150.0
4138,148.0,150.0
4139,150.0,150.0
4140,149.0,150.0
4141,150.0,150.0
4142,150.0,150.0
4143,150.0,150.0
4144,150.0,150.0
4145,150.0,150.0
4146,149.0,150.0
4147,148.0,150.0
4148,149.0,150.0
4149,150.0,150.0
4150,150.0,150.0
4151,150.0,150.0
4152,150.0,150.0
4153,150.0,150.0
4154,149.0,150.0
4155,149.0,150.0
4156,148.0,150.0
4157,150.0,150.0
4158,150.0,150.0
4159,148.0,150.0
4160,148.0,150.0
4161,150.0,150.0
4162,148.0,150.0
4163,150.0,150.0
4164,149.0,150.0
4165,148.0,150.0
4166,150.0,150.0
4167,149.0,150.0
4168,149.0,150.0
4169,148.0,150.0
4170,150.0,150.0
4171,149.0,150.0
4172,150.0,150.0
4173,149.0,150.0
4174,150.0,150.0
4175,150.0,150.0
4176,149.0,150.0
4177,150.0,150.0
4178,149.0,150.0
4179,150.0,150.0
4180,149.0,150.0
4181,150.0,150.0
4182,148.0,150.0
4183,150.0,150.0
4184,149.0,150.0
4185,150.0,150.0
4186,149.0,150.0
4187,148.0,150.0
4188,148.0,150.0
4189,149.0,150.0
4190,150.0,150.0
4191,148.0,150.0
4192,150.0,150.0
4193,150.0,150.0
4194,149.0,150.0
4195,149.0,150.0
4196,150.0,150.0
4197,149.0,150.0
4198,150.0,150.0
4199,150.0,150.0
4200,150.0,150.0
4201,150.0,150.0
4202,150.0,150.0
4203,150.0,150.0
4204,150.0,150.0
4205,150.0,150.0
4206,150.0,150.0
4207,150.0,150.0
4208,148.0,150.0
4209,149.0,150.0
4210,150.0,150.0
4211,150.0,150.0
4212,150.0,150.0
4213,150.0,150.0
4214,149.0,150.0
4215,150.0,150.0
4216,149.0,150.0
4217,150.0,150.0
4218,150.0,150.0
4219,149.0,150.0
4220,148.0,150.0
4221,149.0,150.0
4222,150.0,150.0
4223,150.0,150.0
4224,150.0,150.0
4225,149.0,150.0
4226,148.0,150.0
4227,150.0,150.0
4228,149.0,150.0
4229,150.0,150.0
4230,150.0,150.0
4231,150.0,150.0
4232,150.0,150.0
4233,150.0,150.0
4234,150.0,150.0
4235,150.0,150.0
4236,150.0,150.0
4237,149.0,150.0
4238,148.0,150.0
4239,149.0,150.0
4240,150.0,150.0
4241,150.0,150.0
4242,150.0,150.0
4243,150.0,150.0
4244,150.0,150.0
4245,149.0,150.0
4246,150.0,150.0
4247,150.0,150.0
4248,150.0,150.0
4249,150.0,150.0
4250,150.0,150.0
4251,149.0,150.0
4252,150.0,150.0
4253,149.0,150.0
4254,150.0,150.0
4255,150.0,150.0
4256,150.0,150.0
4257,150.0,150.0
4258,149.0,150.0
4259,150.0,150.0
4260,149.0,150.0
4261,148.0,150.0
4262,150.0,150.0
4263,148.0,150.0
4264,150.0,150.0
4265,150.0,150.0
4266,150.0,150.0
4267,150.0,150.0
4268,150.0,150.0
4269,149.0,150.0
4270,150.0,150.0
4271,150.0,150.0
4272,150.0,150.0
4273,150.0,150.0
4274,150.0,150.0
4275,149.0,150.0
4276,150.0,150.0
4277,150.0,150.0
4278,150.0,150.0
4279,150.0,150.0
4280,150.0,150.0
4281,150.0,150.0
4282,149.0,150.0
4283,150.0,150.0
4284,150.0,150.0
4285,150.0,150.0
4286,148.0,150.0
4287,150.0,150.0
4288,150.0,150.0
4289,149.0,150.0
4290,149.0,150.0
4291,150.0,150.0
4292,149.0,150.0
4293,150.0,150.0
4294,147.0,150.0
4295,150.0,150.0
4296,150.0,150.0
4297,150.0,150.0
4298,150.0,150.0
4299,149.0,150.0
4300,150.0,150.0
4301,150.0,150.0
4302,150.0,150.0
4303,150.0,150.0
4304,150.0,150.0
4305,150.0,150.0
4306,148.0,150.0
4307,149.0,150.0
4308,150.0,150.0
4309,150.0,150.0
4310,150.0,150.0
4311,150.0,150.0
4312,150.0,150.0
4313,150.0,150.0
4314,150.0,150.0
4315,149.0,150.0
4316,150.0,150.0
4317,149.0,150.0
4318,149.0,150.0
4319,149.0,150.0
4320,150.0,150.0
4321,150.0,150.0
4322,150.0,150.0
4323,150.0,150.0
4324,150.0,150.0
4325,149.0,150.0
4326,150.0,150.0
4327,150.0,150.0
4328,150.0,150.0
4329,148.0,150.0
4330,150.0,150.0
4331,150.0,150.0
4332,149.0,150.0
4333,150.0,150.0
4334,150.0,150.0
4335,150.0,150.0
4336,150.0,150.0
4337,150.0,150.0
4338,149.0,150.0
4339,149.0,150.0
4340,150.0,150.0
4341,149.0,150.0
4342,150.0,150.0
4343,150.0,150.0
4344,150.0,150.0
4345,150.0,150.0
4346,150.0,150.0
4347,150.0,150.0
4348,150.0,150.0
4349,150.0,150.0
4350,149.0,150.0
4351,150.0,150.0
4352,150.0,150.0
4353,150.0,150.0
4354,150.0,150.0
4355,150.0,150.0
4356,150.0,150.0
4357,150.0,150.0
4358,150.0,150.0
4359,150.0,150.0
4360,149.0,150.0
4361,148.0,150.0
4362,150.0,150.0
4363,150.0,150.0
4364,150.0,150.0
4365,149.0,150.0
4366,150.0,150.0
4367,150.0,150.0
4368,150.0,150.0
4369,149.0,150.0
4370,150.0,150.0
4371,150.0,150.0
4372,150.0,150.0
4373,150.0,150.0
4374,150.0,150.0
4375,150.0,150.0
4376,150.0,150.0
4377,150.0,150.0
4378,150.0,150.0
4379,150.0,150.0
4380,150.0,150.0
4381,150.0,150.0
4382,150.0,150.0
4383,150.0,150.0
4384,150.0,150.0
4385,150.0,150.0
4386,150.0,150.0
4387,150.0,150.0
4388,149.0,150.0
4389,150.0,150.0
4390,149.0,150.0
4391,150.0,150.0
4392,150.0,150.0
4393,150.0,150.0
4394,150.0,150.0
4395,149.0,150.0
4396,150.0,150.0
4397,150.0,150.0
4398,150.0,150.0
4399,150.0,150.0
4400,149.0,150.0
4401,150.0,150.0
4402,150.0,150.0
4403,150.0,150.0
4404,150.0,150.0
4405,150.0,150.0
4406,150.0,150.0
4407,150.0,150.0
4408,149.0,150.0
4409,150.0,150.0
4410,150.0,150.0
4411,150.0,150.0
4412,150.0,150.0
4413,150.0,150.0
4414,150.0,150.0
4415,150.0,150.0
4416,150.0,150.0
4417,150.0,150.0
4418,150.0,150.0
4419,149.0,150.0
4420,150.0,150.0
4421,150.0,150.0
4422,150.0,150.0
4423,150.0,150.0
4424,150.0,150.0
4425,150.0,150.0
4426,150.0,150.0
4427,150.0,150.0
4428,150.0,150.0
4429,150.0,150.0
4430,149.0,150.0
4431,150.0,150.0
4432,150.0,150.0
4433,150.0,150.0
4434,150.0,150.0
4435,150.0,150.0
4436,150.0,150.0
4437,150.0,150.0
4438,150.0,150.0
4439,150.0,150.0
4440,150.0,150.0
4441,150.0,150.0
4442,150.0,150.0
4443,150.0,150.0
4444,150.0,150.0
4445,150.0,150.0
4446,150.0,150.0
4447,150.0,150.0
4448,150.0,150.0
4449,150.0,150.0
4450,150.0,150.0
4451,148.0,150.0
4452,149.0,150.0
4453,150.0,150.0
4454,150.0,150.0
4455,150.0,150.0
4456,150.0,150.0
4457,150.0,150.0
4458,150.0,150.0
4459,150.0,150.0
4460,150.0,150.0
4461,150.0,150.0
4462,150.0,150.0
4463,150.0,150.0
4464,150.0,150.0
4465,150.0,150.0
4466,150.0,150.0
4467,150.0,150.0
4468,150.0,150.0
4469,150.0,150.0
4470,150.0,150.0
4471,149.0,150.0
4472,149.0,150.0
4473,149.0,150.0
4474,150.0,150.0
4475,150.0,150.0
4476,150.0,150.0
4477,150.0,150.0
4478,150.0,150.0
4479,149.0,150.0
4480,150.0,150.0
4481,150.0,150.0
4482,150.0,150.0
4483,150.0,150.0
4484,150.0,150.0
4485,150.0,150.0
4486,150.0,150.0
4487,150.0,150.0
4488,150.0,150.0
4489,150.0,150.0
4490,150.0,150.0
4491,150.0,150.0
4492,150.0,150.0
4493,150.0,150.0
4494,150.0,150.0
4495,150.0,150.0
4496,150.0,150.0
4497,150.0,150.0
4498,149.0,150.0
4499,150.0,150.0
4500,149.0,150.0
4501,149.0,150.0
4502,149.0,150.0
4503,150.0,150.0
4504,150.0,150.0
4505,150.0,150.0
4506,150.0,150.0
4507,150.0,150.0
4508,150.0,150.0
4509,149.0,150.0
4510,150.0,150.0
4511,150.0,150.0
4512,150.0,150.0
4513,150.0,150.0
4514,150.0,150.0
4515,150.0,150.0
4516,149.0,150.0
4517,150.0,150.0
4518,150.0,150.0
4519,150.0,150.0
4520,150.0,150.0
4521,150.0,150.0
4522,150.0,150.0
4523,150.0,150.0
4524,150.0,150.0
4525,150.0,150.0
4526,149.0,150.0
4527,150.0,150.0
4528,150.0,150.0
4529,150.0,150.0
4530,150.0,150.0
4531,150.0,150.0
4532,150.0,150.0
4533,150.0,150.0
4534,150.0,150.0
4535,150.0,150.0
4536,150.0,150.0
4537,150.0,150.0
4538,150.0,150.0
4539,150.0,150.0
4540,150.0,150.0
4541,150.0,150.0
4542,150.0,150.0
4543,150.0,150.0
4544,150.0,150.0
4545,150.0,150.0
4546,150.0,150.0
4547,150.0,150.0
4548,150.0,150.0
4549,150.0,150.0
4550,150.0,150.0
4551,150.0,150.0
4552,150.0,150.0
4553,150.0,150.0
4554,150.0,150.0
4555,150.0,150.0
4556,150.0,150.0
4557,150.0,150.0
4558,150.0,150.0
4559,150.0,150.0
4560,150.0,150.0
4561,150.0,150.0
4562,150.0,150.0
4563,150.0,150.0
4564,150.0,150.0
4565,149.0,150.0
4566,150.0,150.0
4567,150.0,150.0
4568,150.0,150.0
4569,150.0,150.0
4570,150.0,150.0
4571,150.0,150.0
4572,150.0,150.0
4573,150.0,150.0
4574,150.0,150.0
4575,150.0,150.0
4576,150.0,150.0
4577,150.0,150.0
4578,150.0,150.0
4579,150.0,150.0
4580,150.0,150.0
4581,150.0,150.0
4582,150.0,150.0
4583,149.0,150.0
4584,150.0,150.0
4585,150.0,150.0
4586,150.0,150.0
4587,150.0,150.0
4588,149.0,150.0
4589,150.0,150.0
4590,150.0,150.0
4591,150.0,150.0
4592,150.0,150.0
4593,150.0,150.0
4594,150.0,150.0
4595,150.0,150.0
4596,150.0,150.0
4597,150.0,150.0
4598,149.0,150.0
4599,150.0,150.0
4600,150.0,150.0
4601,150.0,150.0
4602,150.0,150.0
4603,150.0,150.0
4604,150.0,150.0
4605,150.0,150.0
4606,150.0,150.0
4607,150.0,150.0
4608,150.0,150.0
4609,150.0,150.0
4610,150.0,150.0
4611,150.0,150.0
4612,150.0,150.0
4613,150.0,150.0
4614,150.0,150.0
4615,150.0,150.0
4616,150.0,150.0
4617,150.0,150.0
4618,150.0,150.0
4619,150.0,150.0
4620,150.0,150.0
4621,150.0,150.0
4622,150.0,150.0
4623,150.0,150.0
4624,150.0,150.0
4625,150.0,150.0
4626,150.0,150.0
4627,150.0,150.0
4628,150.0,150.0
4629,150.0,150.0
4630,150.0,150.0
4631,150.0,150.0
4632,150.0,150.0
4633,149.0,150.0
4634,150.0,150.0
4635,150.0,150.0
4636,150.0,150.0
4637,150.0,150.0
4638,150.0,150.0
4639,150.0,150.0
4640,150.0,150.0
4641,150.0,150.0
4642,150.0,150.0
4643,150.0,150.0
4644,150.0,150.0
4645,150.0,150.0
4646,150.0,150.0
4647,150.0,150.0
4648,150.0,150.0
4649,150.0,150.0
4650,150.0,150.0
4651,150.0,150.0
4652,150.0,150.0
4653,150.0,150.0
4654,150.0,150.0
4655,150.0,150.0
4656,149.0,150.0
4657,150.0,150.0
4658,150.0,150.0
4659,150.0,150.0
4660,150.0,150.0
4661,150.0,150.0
4662,149.0,150.0
4663,150.0,150.0
4664,150.0,150.0
4665,150.0,150.0
4666,150.0,150.0
4667,150.0,150.0
4668,150.0,150.0
4669,150.0,150.0
4670,150.0,150.0
4671,150.0,150.0
4672,150.0,150.0
4673,150.0,150.0
4674,150.0,150.0
4675,150.0,150.0
4676,150.0,150.0
4677,150.0,150.0
4678,150.0,150.0
4679,150.0,150.0
4680,150.0,150.0
4681,150.0,150.0
4682,150.0,150.0
4683,150.0,150.0
4684,150.0,150.0
4685,150.0,150.0
4686,150.0,150.0
4687,150.0,150.0
4688,150.0,150.0
4689,150.0,150.0
4690,150.0,150.0
4691,150.0,150.0
4692,150.0,150.0
4693,150.0,150.0
4694,150.0,150.0
4695,150.0,150.0
4696,150.0,150.0
4697,150.0,150.0
4698,150.0,150.0
4699,150.0,150.0
4700,150.0,150.0
4701,150.0,150.0
4702,150.0,150.0
4703,150.0,150.0
4704,150.0,150.0
4705,150.0,150.0
4706,150.0,150.0
4707,149.0,150.0
4708,150.0,150.0
4709,150.0,150.0
4710,149.0,150.0
4711,150.0,150.0
4712,150.0,150.0
4713,150.0,150.0
4714,150.0,150.0
4715,150.0,150.0
4716,150.0,150.0
4717,150.0,150.0
4718,150.0,150.0
4719,150.0,150.0
4720,150.0,150.0
4721,150.0,150.0
4722,150.0,150.0
4723,150.0,150.0
4724,150.0,150.0
4725,150.0,150.0
4726,150.0,150.0
4727,150.0,150.0
4728,150.0,150.0
4729,150.0,150.0
4730,150.0,150.0
4731,150.0,150.0
4732,150.0,150.0
4733,150.0,150.0
4734,150.0,150.0
4735,150.0,150.0
4736,150.0,150.0
4737,150.0,150.0
4738,150.0,150.0
4739,150.0,150.0
4740,150.0,150.0
4741,150.0,150.0
4742,150.0,150.0
4743,150.0,150.0
4744,150.0,150.0
4745,150.0,150.0
4746,150.0,150.0
4747,150.0,150.0
4748,150.0,150.0
4749,150.0,150.0
4750,150.0,150.0
4751,150.0,150.0
4752,150.0,150.0
4753,150.0,150.0
4754,150.0,150.0
4755,150.0,150.0
4756,150.0,150.0
4757,150.0,150.0
4758,149.0,150.0
4759,150.0,150.0
4760,150.0,150.0
4761,150.0,150.0
4762,150.0,150.0
4763,150.0,150.0
4764,150.0,150.0
4765,150.0,150.0
4766,150.0,150.0
4767,150.0,150.0
4768,150.0,150.0
4769,150.0,150.0
4770,150.0,150.0
4771,150.0,150.0
4772,150.0,150.0
4773,150.0,150.0
4774,150.0,150.0
4775,150.0,150.0
4776,150.0,150.0
4777,150.0,150.0
4778,150.0,150.0
4779,150.0,150.0
4780,150.0,150.0
4781,150.0,150.0
4782,150.0,150.0
4783,150.0,150.0
4784,150.0,150.0
4785,150.0,150.0
4786,150.0,150.0
4787,150.0,150.0
4788,150.0,150.0
4789,150.0,150.0
4790,150.0,150.0
4791,150.0,150.0
4792,150.0,150.0
4793,150.0,150.0
4794,150.0,150.0
4795,150.0,150.0
4796,150.0,150.0
4797,150.0,150.0
4798,150.0,150.0
4799,150.0,150.0
4800,150.0,150.0
4801,150.0,150.0
4802,150.0,150.0
4803,150.0,150.0
4804,150.0,150.0
4805,150.0,150.0
4806,149.0,150.0
4807,150.0,150.0
4808,150.0,150.0
4809,150.0,150.0
4810,150.0,150.0
4811,150.0,150.0
4812,150.0,150.0
4813,150.0,150.0
4814,150.0,150.0
4815,149.0,150.0
4816,150.0,150.0
4817,150.0,150.0
4818,150.0,150.0
4819,150.0,150.0
4820,150.0,150.0
4821,150.0,150.0
4822,150.0,150.0
4823,150.0,150.0
4824,150.0,150.0
4825,150.0,150.0
4826,150.0,150.0
4827,150.0,150.0
4828,150.0,150.0
4829,150.0,150.0
4830,150.0,150.0
4831,150.0,150.0
4832,150.0,150.0
4833,150.0,150.0
4834,150.0,150.0
4835,150.0,150.0
4836,150.0,150.0
4837,150.0,150.0
4838,150.0,150.0
4839,150.0,150.0
4840,150.0,150.0
4841,150.0,150.0
4842,150.0,150.0
4843,150.0,150.0
4844,150.0,150.0
4845,150.0,150.0
4846,150.0,150.0
4847,150.0,150.0
4848,150.0,150.0
4849,150.0,150.0
4850,150.0,150.0
4851,150.0,150.0
4852,150.0,150.0
4853,150.0,150.0
4854,150.0,150.0
4855,150.0,150.0
4856,150.0,150.0
4857,150.0,150.0
4858,150.0,150.0
4859,150.0,150.0
4860,150.0,150.0
4861,150.0,150.0
4862,150.0,150.0
4863,150.0,150.0
4864,150.0,150.0
4865,150.0,150.0
4866,150.0,150.0
4867,150.0,150.0
4868,150.0,150.0
4869,149.0,150.0
4870,150.0,150.0
4871,150.0,150.0
4872,150.0,150.0
4873,150.0,150.0
4874,150.0,150.0
4875,150.0,150.0
4876,150.0,150.0
4877,150.0,150.0
4878,150.0,150.0
4879,150.0,150.0
4880,150.0,150.0
4881,150.0,150.0
4882,150.0,150.0
4883,150.0,150.0
4884,150.0,150.0
4885,150.0,150.0
4886,150.0,150.0
4887,150.0,150.0
4888,149.0,150.0
4889,150.0,150.0
4890,150.0,150.0
4891,150.0,150.0
4892,150.0,150.0
4893,150.0,150.0
4894,150.0,150.0
4895,150.0,150.0
4896,150.0,150.0
4897,150.0,150.0
4898,150.0,150.0
4899,150.0,150.0
4900,150.0,150.0
4901,150.0,150.0
4902,150.0,150.0
4903,150.0,150.0
4904,150.0,150.0
4905,150.0,150.0
4906,150.0,150.0
4907,150.0,150.0
4908,150.0,150.0
4909,150.0,150.0
4910,150.0,150.0
4911,150.0,150.0
4912,150.0,150.0
4913,150.0,150.0
4914,150.0,150.0
4915,150.0,150.0
4916,150.0,150.0
4917,149.0,150.0
4918,150.0,150.0
4919,150.0,150.0
4920,150.0,150.0
4921,150.0,150.0
4922,150.0,150.0
4923,150.0,150.0
4924,150.0,150.0
4925,150.0,150.0
4926,150.0,150.0
4927,150.0,150.0
4928,150.0,150.0
4929,150.0,150.0
4930,149.0,150.0
4931,150.0,150.0
4932,150.0,150.0
4933,150.0,150.0
4934,150.0,150.0
4935,150.0,150.0
4936,150.0,150.0
4937,150.0,150.0
4938,150.0,150.0
4939,150.0,150.0
4940,150.0,150.0
4941,150.0,150.0
4942,150.0,150.0
4943,150.0,150.0
4944,150.0,150.0
4945,150.0,150.0
4946,150.0,150.0
4947,150.0,150.0
4948,150.0,150.0
4949,150.0,150.0
4950,150.0,150.0
4951,150.0,150.0
4952,150.0,150.0
4953,150.0,150.0
4954,150.0,150.0
4955,150.0,150.0
4956,150.0,150.0
4957,150.0,150.0
4958,150.0,150.0
4959,150.0,150.0
4960,150.0,150.0
4961,149.0,150.0
4962,150.0,150.0
4963,150.0,150.0
4964,150.0,150.0
4965,150.0,150.0
4966,150.0,150.0
4967,150.0,150.0
4968,150.0,150.0
4969,150.0,150.0
4970,150.0,150.0
4971,150.0,150.0
4972,150.0,150.0
4973,150.0,150.0
4974,150.0,150.0
4975,150.0,150.0
4976,150.0,150.0
4977,150.0,150.0
4978,150.0,150.0
4979,150.0,150.0
4980,150.0,150.0
4981,150.0,150.0
4982,150.0,150.0
4983,149.0,150.0
4984,150.0,150.0
4985,150.0,150.0
4986,150.0,150.0
4987,150.0,150.0
4988,150.0,150.0
4989,150.0,150.0
4990,150.0,150.0
4991,150.0,150.0
4992,150.0,150.0
4993,150.0,150.0
4994,150.0,150.0
4995,150.0,150.0
4996,150.0,150.0
4997,150.0,150.0
4998,150.0,150.0
4999,150.0,150.0
5000,150.0,150.0
